,nonuniformity,center_field_gauss,r_1_innerrad,r_1_width,r_1_thickness,r_1_dist,r_2_innerrad,r_2_width,r_2_thickness,r_2_dist,g_1_innerrad,g_1_width,g_1_thickness,g_1_dist,g_2_innerrad,g_2_width,g_2_thickness,g_2_dist
0,3.414688306418103e-09,10.066265666146329,13.933816300404338,16.098080695932403,2.4894903698626916,190.74870209596384,146.02657608803116,9.962204718088776,7.780951803637284,197.00630916478787,18.037121783017376,9.189259910628422,3.372268290573807,222.73318944973633,106.67121135502072,9.986183765720794,12.733087279566426,217.27081089042562
1,4.550021676092693e-09,9.900398623692801,2.2784632740365054,3.6454112731317787,19.996902305216338,168.68364087507325,143.5930352120159,5.285859970655174,16.484888486181564,206.97816608924242,1.79620371209784,4.451822226354688,13.482494307963103,258.3551312374183,96.31546365066956,7.426182510786079,15.339416395404397,234.51175495404732
2,4.8223083343071545e-09,9.928998067161078,34.88503888821455,9.691429290250234,12.007249802859226,241.21899331552163,137.97652267785696,2.503715918150207,12.277685695058027,149.11074699314378,37.63163097499273,17.339519974645167,16.663252925704995,130.754286736674,87.7475063465083,4.550280349375647,15.123812482137954,134.13037036891515
3,2.0067205456951335e-08,9.90000000000051,43.57678391041287,11.539817040614832,2.845553162588876,187.90198493119402,149.2383107885159,16.390642247875657,3.838709220505802,182.7797314406862,25.5180232891519,18.098828436739886,3.130008334514198,187.67778999387642,143.22099005968067,17.967276423837657,4.903813991643433,144.26633167958212
4,6.866471620409549e-08,10.094955242840093,147.53807314530212,16.4170454403075,6.8367401411232755,139.87856646106889,127.78824261303335,3.1705251198145747,11.020588566860985,32.07013569232237,145.13594333857264,16.676236252486575,6.450560283201242,156.70687312179032,110.95708265227888,2.8222767764885033,10.227219865895611,40.601778832948895
5,1.1896099249866203e-07,9.948407010212916,46.842713531044524,11.153201456246054,6.384179717545194,232.8537328740337,149.99983367580379,18.156419977355036,2.8402217558909784,178.72457083183508,51.67270401710369,12.57474238322825,9.356618608925116,222.20235817073316,55.26023714211977,16.128488405681733,2.5482716728208743,238.26109553585454
6,2.8075175521395886e-07,10.05761405047668,150.0,5.120090827940357,2.4274737664924757,139.47714827287763,112.46614164283525,6.461448826305,20.0,279.4615695698078,61.954391117252484,13.960640252537994,15.230582136239885,110.26821853269905,108.84926814112826,15.58707656869399,19.68863161136811,248.261521929924
7,7.998183272817805e-07,9.900012152028909,1.706011255122824,5.336923943069005,5.959096705859017,281.3128129047564,149.9724140415907,19.99994882094699,7.027445207177962,267.86232613105295,47.58280306295951,4.646862772638131,16.55220554376872,293.7352193576718,122.55198405792245,15.505825438093355,5.756071490716407,167.42589163735357
8,8.187423949531959e-07,9.90000000000359,1.0,2.5383865281523885,4.501032667048935,300.0,149.32969821753935,19.259471953372106,7.370635308458127,268.489320459971,52.34201661256963,3.0955477394180475,14.398556597767408,241.08834493186586,37.33417371154515,15.73513527991181,11.330760426504991,218.24643358300077
9,8.319843738147122e-07,9.919158987841076,143.95055239048207,6.368628892844404,19.7215149613526,299.8950181182155,149.84197364018496,12.59751118555759,2.0000004529998,204.3709938268339,123.81125620218316,15.600771389319611,19.89300748189238,196.01518677852224,117.10393647708881,15.564086750920632,2.2054880794043425,193.88845475827122
