,nonuniformity,center_field_gauss,r_1_innerrad,r_1_width,r_1_thickness,r_1_dist,g_1_innerrad,g_1_width,g_1_thickness,g_1_dist
0,7.959436318216096e-07,27.373629121720633,150.0,20.0,20.0,271.02352093681554,20.088472604249297,8.070688471777848,10.328643238978,123.53890290716583
1,7.963403059392327e-07,22.568672501659766,149.99999730266373,19.999877414831644,16.47687875645452,270.86253146051047,97.90636783302936,18.61248843104632,19.17132814805218,195.61975667219872
2,7.97028545644563e-07,10.684360076528439,149.9998360590307,19.996556180431483,7.7917818042612765,270.595799080126,132.03566585061452,17.61639650005592,8.581789991641813,254.61514377131888
3,7.97142425506986e-07,4.749799579810774,150.0,19.999979391399357,3.4623703754379966,270.53778005655545,99.0104916342411,17.377383665665107,5.983348152878213,262.1155830142707
4,7.971587195868254e-07,3.6514757215721083,149.99997298428485,19.999914968165367,2.6616754174928325,270.5315446333382,120.23361940550524,8.12736126712957,8.329431397435709,190.826213155941
5,7.971587255078131e-07,3.489994322678034,150.0,19.99998821034016,2.5439488407892195,270.530787206169,91.8186682613586,19.053084394794027,8.621947570850592,281.86997297450534
6,7.971647248724014e-07,2.8969036903317402,150.0,20.0,2.111602954926527,270.5282602745925,82.64332886135034,9.80179153747059,2.138689088478677,262.5578748499897
7,7.971664428572879e-07,2.743800621481327,150.0,19.9999812434899,2.0,270.5277035777568,77.83173339041618,13.394422068864646,5.507967351223964,296.75977312728867
8,7.971666209204382e-07,2.743802448146835,150.0,20.0,2.0,270.52775170149334,125.13588698429426,6.794383642792473,12.192734596754615,299.21236615407213
9,7.97453756804107e-07,5.02934239988555,149.99999705410056,19.968489110817806,3.6712378957550102,270.51390523202144,80.12273807783497,17.838603616237833,12.712622208225696,167.20784673652244
10,7.976520189234335e-07,2.747991062305739,149.99999508692633,19.951876193731135,2.007285043007014,270.4885988333675,42.94826860550796,13.995127911990911,15.024059653240744,111.00704839584712
