,nonuniformity,center_field_gauss,r_1_innerrad,r_1_width,r_1_thickness,r_1_dist,r_2_innerrad,r_2_width,r_2_thickness,r_2_dist,g_1_innerrad,g_1_width,g_1_thickness,g_1_dist,g_2_innerrad,g_2_width,g_2_thickness,g_2_dist
0,1.0785024497944435e-05,10.099999999872828,148.83417855653826,2.9433206457327623,6.5743825645185385,0.0,149.9999999981805,19.889319904803287,8.617394158261417,199.34391322376848,141.661319833737,2.849844935440922,9.616563078076787,0.0,136.27459013604485,18.84851320877801,7.9138213759225,236.33639456969564
1,0.00022626359132146216,10.099999999996783,145.52371811397995,14.143381686908148,12.537607541958614,0.0,70.39051710032322,5.189288301199066,14.770327217188328,94.0048239480129,113.64170041333442,15.586457972229326,14.923331203415005,0.0,68.28110124819396,4.043682404978008,13.90748995940285,86.02860551070135
2,0.003050263111145258,9.898803420031008,147.46139192029935,13.630810232345416,17.46507768104026,0.0,23.823486508763274,17.48712007578773,2.0004489183256293,49.45153705580583,123.45781104534996,17.11721159930975,16.956182713256624,0.0,15.82672791591742,17.820012178364948,18.762899048342703,31.7130254599733
3,0.004214455667965267,10.100000000001863,83.59975101208451,6.928676175430458,4.13152309292867,0.0,101.79367646239696,8.075951859730539,14.663726585032874,86.39803471667237,69.76545387445803,7.797389110694393,4.488636781417137,0.0,112.36437634119773,8.720255940464519,15.302662631006484,65.61604812983643
4,0.0044459425176794805,9.89999999946992,121.70210309749021,2.5831405879478373,4.065383933895518,0.0,115.01082672596485,15.212313619607453,6.501666023702116,130.5499440444357,121.02513409748879,2.951395195473453,3.5838479847172175,0.0,94.47879950821742,16.236262097720473,9.942379350858303,110.79256286907537
5,0.0044871855230659355,9.899999999068672,149.99552343711446,2.268800965088327,19.991307777202316,0.0,102.50920868440184,6.47204503477289,2.170560042298345,297.9490349115128,142.9495970941486,2.259432550535236,19.698566413377947,0.0,121.07580330708863,6.016987709757878,2.558493767990781,221.2035314740449
6,0.0044871943180560024,9.899999999989674,149.06485869616253,2.9365997387716343,14.918453851023529,0.0,1.5930453153285424,13.478884003026955,6.589942751710911,299.4205385439022,145.0134787167698,2.683980405521081,12.802461849173438,0.0,3.450055477133844,11.810408810532108,7.74678560690883,234.89703206903638
7,0.004488165484865301,9.899999999999567,145.73555277970786,3.4403546388093913,11.812091567033242,0.0,35.49641629264404,2.0289445529489223,4.553019348218329,299.0836011765999,69.14450142210723,3.224637701679711,19.26619296169343,0.0,77.32414355344497,13.789688752694522,15.504291974439164,192.2282333250109
8,0.004488573400958252,9.899999999999276,137.5306233988208,19.999999788241123,2.0,0.0,23.58303668107531,2.5344980166114754,2.790827671517372,285.1953414049897,17.822855420751726,4.152321665204422,2.8010633217180767,0.0,135.38942634712268,3.7316332492439193,14.230827447009741,254.907541207913
9,0.004488675473591035,9.899999999998945,137.32347641424644,19.841591075937828,2.0,0.0,6.443699338519508,2.0,8.758596818606438,286.9671474047594,5.885957691255255,6.809044407997318,15.699527282453637,0.0,25.091117554901157,15.17082404354822,19.606490888498247,247.30580146537804
