,nonuniformity,center_field_gauss,r_1_innerrad,r_1_width,r_1_thickness,r_1_dist,r_2_innerrad,r_2_width,r_2_thickness,r_2_dist,objective
16,2.3379273507041037e-08,20.956189129206145,107.58006609985948,7.8836306138422465,14.195817198025932,160.59785140215246,8.856045248629618,3.0754958025559174,5.891534191172649,119.76299307009674,2.5614774224658023e-07
17,2.7289723771897875e-08,-90.96944144643288,149.4138563986178,19.995860447630918,19.999999582390235,52.00475820539481,72.6487109840612,2.000716875108681,17.146794446772695,95.41608444222418,2.2096336910380126e-06
18,2.7375039981421737e-08,-51.51748272629007,149.99999862038004,13.855036932113473,17.81886540257999,79.27668603901316,116.70156930157133,4.304227597071114,6.679529736697964,12.171308241447358,1.136542749560177e-06
19,4.130645830037749e-08,10.00000000005125,107.81845913548192,11.660485293904152,2.1910414337059865,127.47097852780058,7.614032324496795,14.255177353004983,8.694837815503455,189.50235753793402,2.116942405237749e-18
20,6.055582885258619e-08,23.315298399825622,85.64071455624625,15.350342947473788,3.511168685701329,112.14153448113566,11.80464433136273,8.337400209073367,8.13597822803284,132.72689837530973,8.063189310209551e-07
21,6.744602802468854e-08,75.9027078074506,29.63444199516985,7.7783704310800275,16.876189461898324,117.06342322767813,82.80293925269933,9.17815847326301,11.559306599300125,92.54938548983381,4.444875877684173e-06
22,1.1893061843932242e-07,-57.10625326204962,131.27828421006097,19.96472298040895,5.713349669586747,16.545687105053233,88.54210831954369,7.301645764359339,6.600989937563908,67.75376024506689,5.60237583281491e-06
23,1.2244255947413458e-07,16.092615155647536,58.732250638250946,3.1957810137109925,19.275880017938267,124.35272515421377,129.34976289312124,7.333811102982217,5.10927917938972,68.97569739398216,7.459953935483871e-07
24,1.5718029290898788e-07,6.551807719341021,149.96892755180434,7.403515131728117,10.749168270031124,243.32797169958337,2.365824129583757,2.0001014206785594,2.090916250346675,126.30408208701033,5.419878726804893e-07
25,1.834124625086193e-07,-277.5094759058112,92.9898449725709,18.484991393358868,19.99999999914148,22.557091491084403,69.65651867002212,10.864309187304007,15.689769535665672,61.4867270894016,4.9064571720275e-05
26,3.739087294904437e-07,10.00000000000039,14.49581948812082,3.332599893107813,8.280675560463413,190.57477242700497,149.95594706774568,20.0,5.303094923528493,228.71035200450092,1.4612297236719772e-19
27,7.958214504869549e-07,2.823389179192679,150.0,2.007398844658634,19.999951036305198,300.0,150.0,2.000029605263212,2.0242663988594156,184.68962189917212,5.711300832995258e-06
28,8.010456827889335e-07,10.000000000000389,149.99972881707623,2.3651578847977337,2.0142828838140505,298.83585450274654,149.99809504896427,19.878124671686823,7.084734394243717,269.51060969893126,3.1162451202742227e-19
29,8.039021329566108e-07,10.000000000000387,149.96567575732402,20.0,2.1505488520828724,255.28093233386255,149.9812776771605,18.639513402151998,5.536556834251338,278.3302810198299,3.1130771735473166e-19
30,8.732881698719713e-07,10.000000000000387,149.96317266882707,4.718273807002795,14.096949513095117,204.46325567510658,34.03008774388651,11.678316176655828,8.045502853661933,271.75095339696566,3.3817716810363008e-19
31,9.415992666325818e-07,10.000000000000373,149.9615329000992,5.270444856099427,19.8459764805597,299.97551410873376,147.750466228448,7.29120234976768,5.731853601169657,224.7665313647352,3.512494224239798e-19
32,9.808287854810886e-07,10.000000000000387,149.95527691634373,19.999951829502596,6.9414848787715675,273.9296446062216,113.13425615354359,2.0172878247605297,2.1119492164544362,178.6968423533083,3.7982181885865405e-19
33,1.027330064360919e-06,10.000000000000394,149.9783905895924,7.085493124036013,18.598277590224114,258.355111509876,7.919290877217709,5.108174689986564,2.1637156297348947,280.91267122065005,4.05128862525082e-19
34,1.0387980156085716e-06,10.000000000000387,1.0957507301071487,19.996273521203744,3.858399390889774,299.0367963893178,145.15435725175223,16.886718661501686,7.054715791589096,249.65947921521078,4.0227015923240936e-19
35,1.1532932670223639e-06,10.000000000000384,149.9642812252166,8.71274634729711,15.435416592653842,260.6124834413464,16.708198350136193,2.046733861651425,2.05332146690542,300.0,4.42510642665238e-19
36,1.2421421554534428e-06,10.000000000000384,149.99976277166184,3.629780599648288,2.0945372464557823,300.0,149.9999304341468,16.847849339501096,8.036512511825617,266.445646013918,4.76601346082972e-19
37,1.4807882814598845e-06,10.000000000000384,149.91256815278717,13.144043649576075,8.754384112574485,239.0858364583369,4.623141792018604,5.321958245411005,5.6688240795074565,185.36978933511128,5.681682125586019e-19
38,1.5344932431640214e-06,10.000000000000338,150.0,16.074776186216504,6.360063263017968,297.16048473245337,145.82380785292554,2.118965198349048,19.972590354411523,226.84397550460656,5.179034378264974e-19
39,1.7178064690568661e-06,10.000000000000373,149.99923012964436,16.59073991649227,5.880627251188086,267.6703506529514,149.99636080608093,4.271037118113657,9.756626850956128,257.4703554514338,6.408018267157834e-19
40,1.8343896616973834e-06,10.000000000000373,1.0668500833023837,5.980000200468625,5.934288799803611,242.9186777074016,149.9933582882103,9.54493976077658,13.65156931664034,256.9596957386251,6.842914305530643e-19
41,1.8354974799550194e-06,10.000000000000373,149.99686506530017,8.210769928436973,13.213437465437696,242.6624528954176,25.14858514624955,4.630853282779276,12.256145507881051,296.35699517587125,6.847046854662048e-19
42,2.101403460905695e-06,10.000000000000387,149.44481150822028,14.7526402525756,7.131844721673277,300.0,149.51807007603517,19.33624411112424,2.426019333463433,238.01215108692645,8.137596454059829e-19
43,3.1570494514100177e-06,-104.33226611180665,150.0,19.999515144553307,20.0,43.425598720313076,150.0,19.999999845987393,19.99999995668737,132.5059954228737,0.00029781162897854295
44,8.112367461607249e-06,-10.0,149.99995082974624,18.73900974739396,2.108715616899559,52.63213302590271,150.0,4.370557684364834,2.0154785396745845,116.82866213495376,0.0
45,1.1679533698074217e-05,-9.999999999999648,1.6251783798902353,12.015460863004837,16.96910520830554,300.0,150.0,20.0,2.475041937052213,58.559560179791205,4.1079098739848076e-18
46,4.01078963148009e-05,-9.999999999999725,87.37539266728557,19.561429173054265,20.0,300.0,149.98430121727807,17.672896527910606,8.609517782628009,61.221763254604305,1.1043120069576665e-17
47,4.3389650945987956e-05,-10.00000000000005,4.721942466013333,20.0,2.0,300.0,149.9996900692438,3.1508577474851664,12.969422069816009,55.05144631237306,2.1581140900786673e-18
48,8.26842611124876e-05,-10.0,141.4660823395532,20.0,17.95754138677637,300.0,150.0,19.747490548279632,7.0687001311164925,58.63433120658834,0.0
49,9.16863109460245e-05,-10.0,121.50207223693265,19.421402178655242,17.586986848534316,257.832622250139,149.90114273534837,7.933297399588245,20.0,57.623995300179246,0.0
