,nonuniformity,center_field_gauss,r_1_innerrad,r_1_width,r_1_thickness,r_1_dist,r_2_innerrad,r_2_width,r_2_thickness,r_2_dist,g_1_innerrad,g_1_width,g_1_thickness,g_1_dist,g_2_innerrad,g_2_width,g_2_thickness,g_2_dist
0,1.1340554619586762e-09,42.751980968158435,46.59953902218173,16.29754405230168,7.039697870512057,162.25337794896535,149.74992934257145,18.72643220532599,12.990064953000676,167.7546626507565,43.76775387733557,17.59789720980456,13.365209490403988,139.0965880976661,141.35746895231662,13.452645264197718,11.265443326363355,245.4386084022781
1,1.7175949262140724e-09,27.43166678544883,93.60373551616216,11.867786796508645,18.112805562781897,206.76083503636107,143.38819754158538,2.597550759006361,8.38992541363432,99.13010915768044,122.71611582430933,10.176730133153162,16.14984527035379,211.8153296277092,109.47159229533784,3.342091073465444,12.267692761213452,79.28793120221093
2,2.9088938505736194e-09,3.54318751945921,23.729051934449885,4.664502873588802,19.9066397602476,278.693544551327,149.8584835275924,3.196587365544999,3.9935807770406977,162.4771345211787,93.5347649361634,4.234123455175728,19.99252837200133,296.0520553711247,98.51961353769012,3.4572882062121506,8.358249251644441,206.3391419178844
3,2.958582860467646e-09,6.15518503216462,36.89879593242928,11.100835052350678,2.165176801351868,195.25504664610304,142.3943941339411,18.615959786730997,2.0,179.99191791773268,77.54035429914535,16.476719061534148,4.57797709051523,182.35986291152696,23.2373704520906,14.301203990544977,18.79541347254154,34.622920861268184
4,3.0555877687396534e-09,8.800313356641066,147.29031750012828,10.450160400885332,6.530180282702265,197.24068249351103,28.61561648006864,6.337588254700777,3.737950528771549,184.84114150463023,72.7922345909537,6.229517506314135,13.047684107925903,165.12317887038904,29.33554300133648,6.09129613941625,3.622253074939,253.051142951501
5,3.0662466520542638e-09,7.924040158581109,30.122989533296582,2.896566669995847,5.513173091647801,176.2896634389581,148.0216959014552,8.293718355395466,7.838119070930279,201.2107036531627,28.48142883525104,9.228902409440096,12.721196035957922,103.34939043322136,60.57815827608614,7.361047543882812,12.315805308813498,242.0848438088424
6,3.0930664255167865e-09,13.222464021557625,149.66512220467513,3.1821061347384267,19.998861721643724,171.14592631952345,38.62132140707297,8.66950261240574,11.449356539423672,226.1848319244488,107.6834342448008,17.00878539145418,10.676421249457688,222.32584464622147,86.6187694532335,15.81536269650381,11.021159356422496,206.92428420877675
7,4.501417564695869e-09,17.384327219151015,140.16471110657193,4.854240376747902,14.916302220879611,161.3175022321874,19.01367486964822,18.888103896628536,10.394744835571622,228.67437660454937,98.10356753602446,12.677940043817983,13.344800148117246,107.16964456605596,22.917004272788216,11.46811857972068,13.809340640754291,251.5047162691517
8,6.024117647982714e-09,8.5297581504805,131.22774250754446,10.7455102134873,3.392121968159884,158.6399079092496,14.995899997546642,10.362088197532366,9.197301410874203,212.41817915469863,139.70919352316196,11.374609301522232,3.6830594815420623,146.05585696453664,14.501983956561173,9.461726429209373,8.961715573731844,204.7228082927927
9,6.188918372656629e-09,9.891181013466774,4.415345262275379,14.488274820018724,19.999808100215,232.24983817879456,131.44102497470288,7.246611008616064,4.7437201459030325,150.65853888514386,4.239805017708806,14.909987709150052,18.277327387445023,276.4030008397492,134.9199332085365,7.662374530586621,5.030039987304663,130.95754040265692
