,stage2_nonuniformity,stage2_center_field_gauss,stage2_1_innerrad,stage2_1_width,stage2_1_thickness,stage2_1_dist,stage2_2_innerrad,stage2_2_width,stage2_2_thickness,stage2_2_dist,stage1_nonuniformity,stage1_center_field_gauss,stage1_1_innerrad,stage1_1_width,stage1_1_thickness,stage1_1_dist,stage1_2_innerrad,stage1_2_width,stage1_2_thickness,stage1_2_dist
30,8.732881698719713e-07,10.000000000000387,149.96317266882707,4.718273807002795,14.096949513095117,204.46325567510658,34.03008774388651,11.678316176655828,8.045502853661933,271.75095339696566,8.920183378843934e-07,8.781572845160078,149.98155167569672,4.490963221769977,13.354129848082612,206.4638612315005,31.904658746094785,11.209786576686072,7.699092388655808,274.558713073643
31,9.415992666325818e-07,10.000000000000373,149.9615329000992,5.270444856099427,19.8459764805597,299.97551410873376,147.750466228448,7.29120234976768,5.731853601169657,224.7665313647352,8.948066086603659e-07,5.760689205062395,149.99646285106402,4.067735736232428,15.764969222755033,299.9998863266311,149.8144382360632,5.229386233118545,4.0645824667321335,220.9153350155941
32,9.808287854810886e-07,10.000000000000387,149.95527691634373,19.999951829502596,6.9414848787715675,273.9296446062216,113.13425615354359,2.0172878247605297,2.1119492164544362,178.6968423533083,9.695122695333734e-07,9.751411735396328,149.94105058072773,19.999934306657643,6.84892091454714,276.2223409637452,116.5218745566156,2.0001650663545387,2.085440825156329,175.82365878443525
33,1.027330064360919e-06,10.000000000000394,149.9783905895924,7.085493124036013,18.598277590224114,258.355111509876,7.919290877217709,5.108174689986564,2.1637156297348947,280.91267122065005,1.0041508131889625e-06,1.2388486529515128,149.99994463743988,2.202488559844359,7.058096473101512,252.2355278862757,1.0740409511543605,3.1675707122577568,2.024298685265275,254.81648229892505
34,1.0387980156085716e-06,10.000000000000387,1.0957507301071487,19.996273521203744,3.858399390889774,299.0367963893178,145.15435725175223,16.886718661501686,7.054715791589096,249.65947921521078,1.018867468518414e-06,2.587260293229372,69.55725404694415,6.41366481654423,2.323736131478736,265.8554255897247,149.99572152547472,7.098908928455346,2.451496016641566,210.741683668664
35,1.1532932670223639e-06,10.000000000000384,149.9642812252166,8.71274634729711,15.435416592653842,260.6124834413464,16.708198350136193,2.046733861651425,2.05332146690542,300.0,9.22553619691334e-07,10.68203504940242,149.9489026727423,8.76008445046001,16.41992160901431,260.7180917656887,16.496781576796973,2.003458794355754,2.000078791182447,300.0
36,1.2421421554534428e-06,10.000000000000384,149.99976277166184,3.629780599648288,2.0945372464557823,300.0,149.9999304341468,16.847849339501096,8.036512511825617,266.445646013918,8.075814096504549e-07,26.33896012820076,149.99996933316072,14.289335797583067,2.007116255022693,300.0,149.9999956165384,18.905168386224613,18.74665362833605,268.3361365086869
37,1.4807882814598845e-06,10.000000000000384,149.91256815278717,13.144043649576075,8.754384112574485,239.0858364583369,4.623141792018604,5.321958245411005,5.6688240795074565,185.36978933511128,2.8393011857525764e-07,25.45040836708852,148.59423101458694,19.985443785129902,14.206683990856714,234.0771973205404,1.022639202420346,8.873478570163666,14.835190438353743,183.28441688705783
38,1.5344932431640214e-06,10.000000000000338,150.0,16.074776186216504,6.360063263017968,297.16048473245337,145.82380785292554,2.118965198349048,19.972590354411523,226.84397550460656,9.439585729217964e-07,2.674441996246326,149.98173840906622,3.229539769810727,3.20882286932608,222.67928285571008,148.90743102037789,2.0,13.786019962431917,291.6310094324025
39,1.7178064690568661e-06,10.000000000000373,149.99923012964436,16.59073991649227,5.880627251188086,267.6703506529514,149.99636080608093,4.271037118113657,9.756626850956128,257.4703554514338,9.34233010081264e-07,3.871190764957393,149.9998653423178,10.80611723723719,2.981012041833501,274.9375119414571,149.99993257677812,3.3762383389524446,6.119456810212263,245.3450787799728
40,1.8343896616973834e-06,10.000000000000373,1.0668500833023837,5.980000200468625,5.934288799803611,242.9186777074016,149.9933582882103,9.54493976077658,13.65156931664034,256.9596957386251,9.193544517932908e-07,13.35567050002778,1.000002259165849,5.481156291855477,11.160619676745808,268.9137011158896,149.9972228742859,8.970116733092835,19.54792358435045,258.25959061872663
41,1.8354974799550194e-06,10.000000000000373,149.99686506530017,8.210769928436973,13.213437465437696,242.6624528954176,25.14858514624955,4.630853282779276,12.256145507881051,296.35699517587125,9.829060320675037e-07,2.493378794933026,149.99995645823168,4.928324941675472,6.160191888609146,251.0506092530688,9.951270119342016,2.6594481296047547,4.998932733315107,299.7559108489624
42,2.101403460905695e-06,10.000000000000387,149.44481150822028,14.7526402525756,7.131844721673277,300.0,149.51807007603517,19.33624411112424,2.426019333463433,238.01215108692645,8.353183303304422e-07,4.817955697147549,149.27699612183588,11.073100091281535,3.5116106529337925,300.0,149.95996715832212,15.786961001000812,2.0339219883106106,246.3463573055451
43,3.1570494514100177e-06,-104.33226611180665,150.0,19.999515144553307,20.0,43.425598720313076,150.0,19.999999845987393,19.99999995668737,132.5059954228737,9.303300374791262e-06,-92.97879588407572,150.0,19.99999994654827,19.9999992160595,57.52639772047107,150.0,2.0,2.0,115.49300807862454
44,8.112367461607249e-06,-10.0,149.99995082974624,18.73900974739396,2.108715616899559,52.63213302590271,150.0,4.370557684364834,2.0154785396745845,116.82866213495376,8.13223125325176e-06,-10.236206968829178,149.9999316295119,19.178850517865463,2.102699137514347,52.73516018555266,150.0,4.31426378616913,2.0,114.33136828838644
45,1.1679533698074217e-05,-9.999999999999648,1.6251783798902353,12.015460863004837,16.96910520830554,300.0,150.0,20.0,2.475041937052213,58.559560179791205,9.378297557398116e-06,-92.60049632845156,1.0,2.0,2.0,300.0,150.0,19.9999872252472,19.999915206797542,57.75754420698516
46,4.01078963148009e-05,-9.999999999999725,87.37539266728557,19.561429173054265,20.0,300.0,149.98430121727807,17.672896527910606,8.609517782628009,61.221763254604305,9.388676978182389e-06,-92.52479611792867,1.0,2.0037879459226167,20.0,300.0,149.9998074041768,19.99958549309935,19.99952605281976,57.764249414142256
47,4.3389650945987956e-05,-10.00000000000005,4.721942466013333,20.0,2.0,300.0,149.9996900692438,3.1508577474851664,12.969422069816009,55.05144631237306,9.378307694666784e-06,-92.60059118765562,1.001953944133541,2.0007576027082115,2.0,300.0,149.999984575065,19.999943562568752,19.99997740463668,57.75754270253317
48,8.26842611124876e-05,-10.0,141.4660823395532,20.0,17.95754138677637,300.0,150.0,19.747490548279632,7.0687001311164925,58.63433120658834,9.629446390790204e-06,-90.16922708460804,149.99960405198505,20.0,2.0,300.0,150.0,19.99999896651813,19.9999821511485,57.79184050753915
49,9.16863109460245e-05,-10.0,121.50207223693265,19.421402178655242,17.586986848534316,257.832622250139,149.90114273534837,7.933297399588245,20.0,57.623995300179246,9.378363486378248e-06,-92.59902453288066,1.0,2.0001259909944986,2.0034497648803176,299.92851042215887,149.99988629691472,19.999704325834863,19.999806233345343,57.75742224641394
