,nonuniformity,center_field_gauss,n_rods,cyl_height,cyl_diameter,D,g_cyl_diameter,g_D
0,2.1758478630252665e-07,10.099870721072953,11.0,640.0,1.0,77.04065968549881,7.820342168200043,62.041696868336466
1,2.1758716748376841e-07,10.09988149725099,11.0,640.0,1.0,77.0406185923059,15.932850234006851,28.19680969930659
2,2.1759139471560822e-07,10.099802116630233,11.0,640.0,1.0000017857897232,77.04105885866002,16.764876357376046,109.16610190384431
3,2.1760794875464298e-07,10.099918307617962,11.0,640.0,1.0,77.04047822330747,13.559323187292073,156.60053629065087
4,2.1760892464047794e-07,10.099937114191604,11.0,640.0,1.0000116880907557,77.04130682547648,5.819233914049986,192.60671795069894
5,2.1761597452158051e-07,10.099441550571825,11.0,640.0,1.0,77.04229632182492,2.0523974576580915,40.34161494353309
6,2.1761602550643917e-07,10.099789428039543,11.0,640.0,1.0,77.04096968944208,4.782966167411315,180.01520992742965
7,2.1761834993727915e-07,10.099823699856866,11.0,640.0,1.0,77.04083899756222,3.6795046009687864,232.22952731474237
8,2.1762456876628036e-07,10.099720907627592,11.0,640.0,1.0,77.04123098762777,3.7799962890062755,272.6927225361992
9,2.1762567381037916e-07,10.099613832715812,11.0,640.0,1.0,77.04163931520215,16.061698134970086,151.2835079280656
10,2.1763154270590781e-07,10.099436063114675,11.0,640.0,1.0000154600934477,77.04350814946642,1.5182590482971565,259.97073420870004
11,2.1764126662390286e-07,10.099038247824447,11.0,640.0,1.0,77.04383440652683,2.8339545324213398,23.245232711281922
12,2.1764430165829754e-07,10.099454297278594,11.0,640.0,1.0,77.0422477131771,2.499039099327197,155.03622577005115
13,2.176575779280016e-07,10.098818480010841,11.0,640.0,1.0,77.04467257889092,7.441891695281489,145.70129009432864
14,2.2851697058871123e-05,10.099994529928564,11.0,640.0,3.7109199439989276,284.3515048228362,16.257787824775576,171.72511239030518
15,2.6597816327485386e-05,10.09887720260908,11.0,640.0,3.9192325843764246,300.0,10.245737439421221,195.53618357606345
16,2.6597817527391923e-05,10.09778067148865,11.0,640.0,3.9190198046063576,300.0,8.681745209173073,260.31256544285503
17,2.6597818247775515e-05,10.097135547166328,11.0,640.0,3.9188946140651773,300.0,17.964040161367574,225.54126263375306
18,2.6597818250274818e-05,10.098157542930046,11.0,640.0,3.9190929370883927,300.0,12.175321823488638,211.1411076936678
19,2.659781829973841e-05,10.09891605698591,11.0,640.0,3.9192401237741197,300.0,11.504208506398594,220.11471027372298
20,2.659781858648557e-05,10.095641387303314,11.0,640.0,3.918604647340843,300.0,19.751508304699406,92.93049221115005
21,2.659781872800163e-05,10.09345113525079,11.0,640.0,3.9181795534960195,300.0,7.181997451783075,251.44787504130733
22,2.659781875037047e-05,10.098772450449625,11.0,640.0,3.9192122579099027,300.0,19.988173527551666,136.96250678881637
23,2.6597821202365677e-05,10.087676755593375,11.0,640.0,3.917058615102927,300.0,6.5202478832587465,249.99166540121956
24,2.659782505082578e-05,10.077312642409206,11.0,640.0,3.915045900095118,300.0,8.158333353514045,282.13976558945717
