,nonuniformity,center_field_gauss,n_rods,cyl_height,cyl_diameter,D,g_cyl_diameter,g_D
0,6.496860609418646e-06,10.07072197654466,6.0,640.0,3.053059166670246,173.81412684086715,19.450617002093907,105.43436292374928
1,6.496861273625945e-06,10.021139300913902,6.0,640.0,3.045716714475261,173.82451317576283,12.793179165209972,165.83070402150528
2,6.496861463955603e-06,10.01980034250596,6.0,640.0,3.045754460859324,173.83823441640317,4.567040005200015,77.13158224246439
3,6.496861858171855e-06,10.036515335741164,6.0,640.0,3.0479508988483635,173.81874270865603,7.050049513876603,184.3344040704319
4,6.4968622555992305e-06,10.005311159258028,6.0,640.0,3.0435293270227874,173.83697228446124,18.332118626237353,149.09108890349611
5,6.496862486427517e-06,10.036520825168143,6.0,640.0,3.0479361110435983,173.8178548919974,10.223741034570187,63.23110298333134
6,6.496862603684655e-06,10.042030116780081,6.0,640.0,3.049266263027084,173.84590724195385,9.467741762369485,57.69303853117618
7,6.496862966749811e-06,10.030026163453897,6.0,640.0,3.0469911685181383,173.82020749109128,7.600552823689524,146.12912922335477
8,6.4968640070310285e-06,10.035181138865008,6.0,640.0,3.0476261757030514,173.81180127796137,3.048958381863139,244.43153782006783
9,6.4968645695192466e-06,10.014928515442534,6.0,640.0,3.0446637926288425,173.81831413543262,16.492614696981875,137.69975505844252
10,6.496864910983493e-06,10.037746239006005,6.0,640.0,3.048773554631369,173.85487282096977,13.645864690574511,141.70946043897737
11,6.4968655501409795e-06,9.958622503072526,6.0,640.0,3.0363345752249637,173.832105137466,2.4672107514830377,147.32933442829327
12,6.496866354690548e-06,9.929275714830302,6.0,640.0,3.0316838520631726,173.82218696820794,8.352769841732592,194.55484295462026
13,6.496866380231868e-06,9.966849827309037,6.0,640.0,3.0372697464916287,173.81392310183838,8.442201312188095,152.75751007696314
14,6.4968668316026945e-06,9.977086077742058,6.0,640.0,3.039178676621106,173.83385391592842,9.15429658816012,164.3029884736897
15,6.496867045322741e-06,9.96502835983372,6.0,640.0,3.0376380869268598,173.85076260874618,17.264463772567716,125.19644113885097
16,6.4968675846579e-06,10.03426463007052,6.0,640.0,3.048315383624806,173.85888632872656,15.323979957963813,94.50234171672184
17,6.496869022159713e-06,10.003036710144873,6.0,640.0,3.0421471299484173,173.77798029041546,4.550512282785203,129.65657033557562
18,6.496869207538253e-06,10.015745528299567,6.0,640.0,3.045846561862274,173.87853928309377,2.24259707834261,78.48650365281534
19,2.6607688436183147e-05,10.099705692189023,6.0,640.0,5.306881776910954,300.0,19.692331883795756,138.19625723764813
20,2.6607688921776374e-05,10.098545469153823,6.0,640.0,5.306576949532686,300.0,7.932133384454924,263.921445178564
21,2.660768921500715e-05,10.098815473187464,6.0,640.0,5.306647889714409,300.0,19.069798913405965,228.1978029658576
22,2.660769164865822e-05,10.0947275869873,6.0,640.0,5.305573747190253,300.0,9.8796270629394,294.50559831689384
23,2.66076931271734e-05,10.09241074636215,6.0,640.0,5.304964872173375,300.0,10.00190564944204,278.6467767379848
24,0.0018806647604610585,9.900000052182264,6.0,640.0,1.0,57.47130426340824,5.863128011950402,30.816806910738617
