,nonuniformity,center_field_gauss,n_rods,cyl_height,cyl_diameter,D,g_cyl_diameter,g_D
0,6.2745124531076e-07,10.046407428642372,10.0,640.0,1.2929929942603473,95.224905104546,2.0653564978050283,233.3249663966845
1,6.274605430246251e-07,9.959861610190424,10.0,640.0,1.2875811648940225,95.23744007935497,1.6060780232190348,166.49522158981864
2,6.274623175286173e-07,10.005207181453809,10.0,640.0,1.2908299714647948,95.26112590785138,2.3957069151191064,105.84939057961013
3,6.274724022111509e-07,9.99976044060981,10.0,640.0,1.2889440912451502,95.14789273301886,6.118877282432251,227.54951169884214
4,6.274754957792565e-07,10.088489496025444,10.0,640.0,1.2960784250485204,95.25284018180255,15.435067067901645,146.69628075465522
5,6.274791570380341e-07,9.990439087018201,10.0,640.0,1.288274499508321,95.14282064291744,3.492557779906323,124.9033365361197
6,6.274835424766552e-07,9.999775115707425,10.0,640.0,1.2893824972707857,95.18017415018528,12.573563142525309,92.16898160520874
7,6.274881717522829e-07,9.989276199207,10.0,640.0,1.2886003346194372,95.17241344161157,4.018242681283578,257.52042596079775
8,6.275037804544491e-07,10.018475300116673,10.0,640.0,1.289762620193594,95.11935740360317,15.998503939032084,135.94768907401513
9,2.396364274353486e-06,9.900031580921214,10.0,640.0,1.0,74.19345188227662,18.380728107766494,32.87414314009353
10,2.396370119091893e-06,9.9000391732109,10.0,640.0,1.0,74.19342343662167,13.34879658826368,28.926825974162394
11,1.8047643693956588e-05,10.099997431796233,10.0,640.0,3.5883414448307573,262.5106889515405,17.63985911764754,158.85512370548875
12,1.8826814835766564e-05,10.099993373621007,10.0,640.0,3.6398619070885196,266.22425891476354,13.749130184081235,166.74011153083745
13,2.4022906736236873e-05,10.09999013146257,10.0,640.0,3.96183874194434,289.3529147655731,13.54470267055363,175.47286450654687
14,2.6597500512177215e-05,10.098568361708693,10.0,640.0,4.110462782320312,300.0,12.825099221268367,245.19422937388998
15,2.6597501863064845e-05,10.099154546081584,10.0,640.0,4.110582079016284,300.0,14.576512684023815,225.4106473329965
16,2.659750213191318e-05,10.099800691249508,10.0,640.0,4.110713574563887,300.0,11.641628639630401,270.7135010383965
17,2.659750244127822e-05,10.098965682945522,10.0,640.0,4.110543643107587,300.0,11.864688017940983,238.49507183755756
18,2.6597502852839564e-05,10.09893580028837,10.0,640.0,4.1105375615947874,300.0,5.069651694872152,268.8556917948523
19,2.6597502893683083e-05,10.098815696831394,10.0,640.0,4.110513118882208,300.0,6.1603798054566585,292.0667572425293
20,2.6597503597376368e-05,10.094808089352366,10.0,640.0,4.109697432040676,300.0,19.308433578463923,253.966994186805
21,2.6597503781057143e-05,10.092512215991178,10.0,640.0,4.109230069394846,300.0,19.918842856686513,97.94390085135996
22,2.6597504183044885e-05,10.093451883515524,10.0,640.0,4.10942136054151,300.0,5.41644871921881,284.47397760761095
23,2.659750433411991e-05,10.093574653455512,10.0,640.0,4.1094463525557785,300.0,19.731198205305617,94.65375311270698
24,2.6597506901907903e-05,10.086280796968342,10.0,640.0,4.107961293912293,300.0,9.31441029269076,274.83915742336217
