,nonuniformity,center_field_gauss,n_rods,cyl_height,cyl_diameter,D,g_cyl_diameter,g_D
0,1.4711054212463331e-06,10.040182978382488,8.0,640.0,1.8236681464776017,120.14971748384963,5.549019446458098,227.733171417172
1,1.4711062779066755e-06,9.988570609617392,8.0,640.0,1.8188004800839548,120.13821612754685,8.028818868045644,109.1853320803327
2,1.4711064470182351e-06,9.988004904739006,8.0,640.0,1.8187757817773642,120.13998533070966,1.969346833702283,193.6485150123324
3,1.4711074362155162e-06,10.006367979060027,8.0,640.0,1.8204083908051942,120.13744377141333,9.514976712867218,91.71698436815662
4,1.4711081131522236e-06,9.93921558703762,8.0,640.0,1.8143125745766053,120.13895326981984,5.570238141635976,143.46938412698637
5,1.4711083421875636e-06,10.013617082895701,8.0,640.0,1.8215270040346432,120.16772069363266,7.364012679606718,135.90276595278496
6,1.471108683891893e-06,10.043905599038007,8.0,640.0,1.8235952838745813,120.12267313455263,3.168749799211564,88.93950372456605
7,1.4711087954506743e-06,10.037474650263025,8.0,640.0,1.8229638861174706,120.11954623389148,9.378188620017038,134.9313229214411
8,1.4711091263955026e-06,10.029804958562277,8.0,640.0,1.8224266018039028,120.13003909438153,11.10379603477696,84.22206479975318
9,1.4711093486163766e-06,10.006989395640083,8.0,640.0,1.8205770598075066,120.14483816016804,3.8399769121210383,81.37681155700213
10,1.4711103205794512e-06,10.011069972060515,8.0,640.0,1.8209465279047907,120.14472709224918,8.076311810044018,216.40965474396194
11,1.4711108464384776e-06,10.084235071599103,8.0,640.0,1.827117149607657,120.11376490800572,19.49931149141057,58.937701093661026
12,1.4711131280560977e-06,9.942532885106203,8.0,640.0,1.8140883358597168,120.10409333565612,4.745769614545185,202.99212436803114
13,2.6257972918734217e-05,10.099991569638904,8.0,640.0,4.574416154663726,298.6241303883323,15.96363835218072,178.3137616865801
14,2.659659589922955e-05,10.099871737117752,8.0,640.0,4.595933116790113,300.0,15.204848804960635,299.4000676651341
15,2.6596596161998176e-05,10.099882190941898,8.0,640.0,4.595935495284796,300.0,11.654490245104178,220.38326734739545
16,2.6596596575188658e-05,10.099388568159323,8.0,640.0,4.595823182908756,300.0,14.979518168089704,209.68603393630502
17,2.6596597165420284e-05,10.097918010296187,8.0,640.0,4.595488575425565,300.0,18.618656798513243,299.5139273324633
18,2.6596597404335223e-05,10.098044679318418,8.0,640.0,4.59551739837223,300.0,13.233522607361738,254.62481608952697
19,2.6596597642491682e-05,10.096479167465741,8.0,640.0,4.595161160728393,300.0,5.788834093882194,284.2852936421551
20,2.6596597734893904e-05,10.098130725953396,8.0,640.0,4.5955369777796635,300.0,12.399363943650775,291.4018008496385
21,7.360812395142378e-05,9.900000313731761,8.0,640.0,1.0,66.36153049629364,8.969083380037455,24.343199928112412
22,7.360813834961767e-05,9.900000411906351,8.0,640.0,1.0,66.3615301662798,19.145890938033414,31.494638231373507
23,7.360814003954045e-05,9.90000051070208,8.0,640.0,1.0,66.36152983541616,17.8860027734321,69.03372632038653
24,7.360815538272591e-05,9.900001187116557,8.0,640.0,1.0,66.36152756881788,6.896197921001746,35.06788444091059
