,nonuniformity,center_field_gauss,n_rods,cyl_height,cyl_diameter,D,g_cyl_diameter,g_D
0,7.020790407807206e-08,6229.075377364767,9.0,640.0,20.0,56.12197756819232,7.628613263555302,143.70719621658543
1,7.020792597047067e-08,6229.739568699517,9.0,640.0,20.0,56.11898586150106,16.227038282085793,199.5605537809307
2,7.020792854799013e-08,6228.902357554399,9.0,640.0,20.0,56.12275697718732,18.855128568858646,155.47783202897406
3,7.020794093987783e-08,6228.796900663543,9.0,640.0,20.0,56.12323204882766,18.441440464236113,182.1825667750872
4,7.020794412392075e-08,6229.457377787717,9.0,640.0,20.0,56.120256871181105,16.785908578080036,249.2987792506442
5,7.02079452724021e-08,6229.312221174438,9.0,640.0,20.0,56.12091070142371,17.233274955382544,121.26781745126237
6,7.020795914906054e-08,6228.784863308592,9.0,640.0,20.0,56.12328627654987,16.937326289845842,295.7976520678546
7,7.020795917833842e-08,6229.10295517604,9.0,640.0,20.0,56.121853340369526,15.433210684059935,65.28749915783507
8,7.020796337585482e-08,6229.493154463415,9.0,640.0,20.0,56.12009572548955,6.51366022216731,37.27165437630104
9,7.02079662563137e-08,6229.472116292522,9.0,640.0,20.0,56.12019048568041,19.35591199542167,291.28337463276836
10,7.020796713312933e-08,6230.396950903195,9.0,640.0,20.0,56.11602529611676,18.087646339653855,94.58008944374708
11,7.020796761411848e-08,6228.860586855872,9.0,640.0,20.0,56.122945148128025,14.531143981912969,212.24631398586178
12,7.020797089030386e-08,6229.501196693827,9.0,640.0,20.0,56.12005950177918,16.72389300970552,293.2484514999234
13,7.02079717210971e-08,6230.010886534991,9.0,640.0,20.0,56.11776390642613,5.679328330958482,120.72900456141744
14,7.020797634792678e-08,6229.334733649903,9.0,640.0,20.0,56.12080929678243,16.386591445943388,256.63112112308994
15,7.020798871259157e-08,6228.0886417113215,9.0,640.0,20.0,56.12642298976047,14.698109830739977,72.36254777970728
16,7.020800142284399e-08,6230.563821821878,9.0,640.0,20.0,56.11527385616587,15.501960893844895,278.5132808179894
17,7.020801231195348e-08,6226.938065650813,9.0,640.0,19.99879991733048,56.12823989364558,12.60566206085765,71.19480892971524
18,7.044712268317227e-08,1085.038089883455,9.0,640.0,8.345582348585493,56.11111674015916,5.5110957195271855,123.24845807080415
19,7.044843275009144e-08,1061.2487510733363,9.0,640.0,8.253688762034425,56.11180628679216,4.958774249897534,259.98841886625615
20,7.045911266414464e-08,15.569446129491114,9.0,640.0,1.0,56.12781919300956,10.29396369212085,25.57777126066368
21,7.04792562193131e-08,383.7459601633126,9.0,640.0,4.965290065616994,56.1354830652736,3.082970095856048,185.4931617272502
22,7.048296677546061e-08,41.0006119965972,9.0,640.0,1.6222649650649301,56.11014298647079,1.6291923470105645,45.98559947827238
23,7.048630878499324e-08,223.57525429129905,9.0,640.0,3.7901015869985093,56.13758568703748,2.7000510921819596,97.43632649359748
24,7.048822802489116e-08,111.89088251075354,9.0,640.0,2.680332990450747,56.11851308722568,3.4867945179609943,23.426387065926026
