,nonuniformity,center_field_gauss,r_1_innerrad,r_1_width,r_1_thickness,r_1_dist,objective
0,7.959436209682873e-07,27.37362655244244,150.0,20.0,20.0,271.0235407515676,1.3828427227501816e-05
1,7.973901291166383e-07,10.0000000000158,150.0,19.963117447546306,7.3030952393835875,270.559668743572,1.2599317497739011e-17
2,7.980525500190361e-07,10.000000000026592,149.99997329486428,19.988032239128977,7.294967219353589,270.57556036953133,2.1221862798244063e-17
3,8.418790197496415e-07,9.999999999981908,149.99994118086556,19.571383778650574,7.430387355875991,270.2184600267368,1.5231438894414316e-17
4,8.429630846911517e-07,9.999999999983453,150.0,20.0,7.290414366342793,270.56417060491276,1.3948311188546253e-17
5,8.436268176425673e-07,10.000000000017346,150.0,19.999602124943262,7.2905351823691635,270.5636666318026,1.4633655841364524e-17
6,8.440085660408514e-07,9.999999999981899,150.0,20.0,7.290404426475229,270.56388281596765,1.5277463361862466e-17
7,8.620416844220707e-07,10.000000000011191,149.99999715449866,17.640172650441194,8.145607515249385,268.65342080704545,9.647149944418922e-18
8,8.84946921025474e-07,10.000000000012719,150.0,19.99981038985563,7.290127948603334,270.5539704327202,1.1255387652195727e-17
9,9.122361755908598e-07,9.999999999980371,150.0,19.999741205846323,7.289962313390795,270.54847836746325,1.7906049514733626e-17
10,9.607351869859706e-07,10.00000000002042,149.99996051182595,19.99877885866981,7.289973287407815,270.53915290693567,1.961746494033131e-17
11,9.637272464051714e-07,9.99999999998499,149.9999967010884,19.999528727071322,7.289720334568282,270.5393369205734,1.446575345220626e-17
12,9.673193132487536e-07,10.000000000012719,149.9999856151125,6.922305659592907,19.42801271907691,260.2343759248542,1.2303058630289378e-17
13,9.75241120034939e-07,9.999999999984981,149.99847710451496,20.0,7.292921017315646,270.63815681778897,1.4647241055412878e-17
14,9.782581122666639e-07,9.999999999980362,149.9998846346542,19.98835921574017,7.296786911014481,270.6315657887527,1.9210665824523633e-17
15,1.0639857747813601e-06,9.999999999986535,149.99953451318675,11.735513799181316,11.798764381992159,263.85731404664057,1.432633953307542e-17
16,1.1360743517888581e-06,9.9999999999865,149.99756899031732,6.874508279832246,19.56028720872242,260.23053472582694,1.5337358180991817e-17
17,1.3763165366226638e-06,9.99999999998959,150.0,7.449240100629182,18.10091485222938,260.510090574027,1.4326699657034697e-17
18,1.974021017103268e-06,10.000000000012719,149.99445458726882,6.736355718459996,19.952414795571517,260.2081241598939,2.51070106615348e-17
19,2.9387785499069048e-06,10.00000000000039,149.99999999994225,7.423351430820057,18.150326040369023,260.3692893208217,1.1484702628541737e-18
20,3.336012076657815e-06,9.9999999999973,150.0,6.864326564729874,19.561598825691437,259.9465772286335,9.007440760413272e-18
21,0.00013966134394204617,10.000000000000382,149.99986176247234,19.996339415809906,7.735767577744598,282.7237486995125,5.3339002454926154e-17
