,stage2_nonuniformity,stage2_center_field_gauss,stage2_1_innerrad,stage2_1_width,stage2_1_thickness,stage2_1_dist,stage2_2_innerrad,stage2_2_width,stage2_2_thickness,stage2_2_dist,stage1_nonuniformity,stage1_center_field_gauss,stage1_1_innerrad,stage1_1_width,stage1_1_thickness,stage1_1_dist,stage1_2_innerrad,stage1_2_width,stage1_2_thickness,stage1_2_dist
0,4.7202797446527825e-08,-37.03431692530202,102.42187538292546,2.0000000386450187,6.848173690337645,0.0,149.9435092434174,20.0,9.117193929470353,70.85167454325679,4.7150342096428135e-08,-38.17337726450127,102.38253226010124,2.0848092178330404,6.761672898004751,0.0,149.98604555309117,20.0,9.403283330624651,70.8629294503929
1,7.648727135317644e-08,-13.792063259197889,100.86267285378885,2.000000109027361,3.7340025008953854,0.0,138.92058997815258,2.87737508893689,18.39364208060952,66.23896427441662,4.373025796135734e-08,-24.76413741901688,111.88029692877252,3.732330876066369,5.007847350449617,0.0,149.37817306011735,5.594587481193825,19.919414350031627,73.09859684217443
2,8.335231255919888e-08,-49.59687012476266,149.99999958093596,14.595475077514742,15.641577643359884,0.0,92.71784125248206,14.52789266899557,3.4123060155966485,71.60381771350002,8.335235220165518e-08,-49.59692927116876,149.9999995649338,14.595482674902229,15.641595258490575,0.0,92.71783207390315,14.52790960933892,3.4123086313389277,71.60385329969215
3,8.701407626153737e-08,-15.920946939248246,149.99999889379984,8.931121632777495,7.893150872247158,0.0,98.17562465132218,2.495187274711456,6.526551368206917,71.33819716881946,1.2176846555423597e-07,-32.18473673123686,137.96681697147744,15.75454161792918,8.038976368433906,0.0,92.70068748871176,2.727604190907533,10.929039886647306,67.50255314796432
4,8.90345155544971e-08,-95.0085019313223,127.95372137805083,19.09069326843248,15.887581840913896,0.0,101.35799814637502,13.43409888310708,11.091703597398746,71.07860596275303,1.735967578767642e-07,-90.34203188794272,112.98688693423398,15.038230793568236,14.323499195525931,0.0,91.74420619257452,13.271560828482198,9.192403609890848,63.41152437968002
5,8.988435052817357e-08,-10.000000000019895,134.36474463066924,2.4101949380360157,9.801768769473302,0.0,132.82141219698755,5.801992470312106,5.416043766389639,78.41578933110674,4.6019737281730136e-08,-11.189292536769386,134.20371859892217,2.2786182260509675,12.06032151216839,0.0,129.58392561070343,5.050167169093613,6.459566638635797,77.492633225151
6,1.1656134949171528e-07,-35.98369536085741,102.76674492574533,4.375771034045025,8.345702709176122,0.0,118.81930697136487,4.977278028536098,19.999999952526284,63.97702511918729,9.229133732555553e-08,-84.56635708415249,106.6157411800914,13.04497738759432,8.659619598195073,0.0,117.11117740285204,14.170281569846145,16.71805602625454,67.30822543629574
7,1.305964960644152e-07,-29.951895164339533,104.15048200736828,3.8998394424075515,8.926003346741929,0.0,111.07537261792541,13.959696157156113,5.403765048784479,63.43364310070962,1.3642095988618094e-07,-56.70580950826874,103.71916193630712,6.067343804161837,11.62639542134642,0.0,106.40923648429526,19.893023804883807,6.848533686707523,63.28116730872104
8,1.4046627994444082e-07,-8.223981968839436,149.94536127063233,20.0,2.0000113203077974,0.0,84.18616654804961,2.176799248524799,2.1334894313087127,64.59357431864395,1.4046222663809089e-07,-8.223830110404728,149.94527281290635,20.0,2.0,0.0,84.18545436581758,2.176769176515684,2.133502517343131,64.59458688040662
9,1.8077054167610495e-07,-75.22206198054322,142.8557212034216,19.511421050931343,17.021963671531758,0.0,73.10109926887269,19.99999988731327,2.0002800800893152,61.5798904858958,1.855933670215554e-07,-74.60513658009779,142.41733706150313,19.248379669227678,16.992622640166058,0.0,72.86697724439574,19.57594026510742,2.001684771402386,61.30930233275434
