,stage2_nonuniformity,stage2_center_field_gauss,stage2_1_innerrad,stage2_1_width,stage2_1_thickness,stage2_1_dist,stage2_2_innerrad,stage2_2_width,stage2_2_thickness,stage2_2_dist,stage1_nonuniformity,stage1_center_field_gauss,stage1_1_innerrad,stage1_1_width,stage1_1_thickness,stage1_1_dist,stage1_2_innerrad,stage1_2_width,stage1_2_thickness,stage1_2_dist
0,4.72027974465278E-08,-37.03431692530200,102.42187538292500,2.0000000386450200,6.848173690337650,0.0,149.9435092434170,20.0,9.117193929470350,70.85167454325680,4.71503420964281E-08,-38.17337726450130,102.38253226010100,2.0848092178330400,6.761672898004750,0.0,149.98604555309100,20.0,9.403283330624650,70.8629294503929
1,7.64872713531764E-08,-13.792063259197900,100.86267285378900,2.000000109027360,3.7340025008953900,0.0,138.92058997815300,2.87737508893689,18.39364208060950,66.23896427441660,4.37302579613573E-08,-24.76413741901690,111.88029692877300,3.732330876066370,5.007847350449620,0.0,149.37817306011700,5.594587481193830,19.919414350031600,73.09859684217440
2,8.33523125591989E-08,-49.59687012476270,149.99999958093600,14.595475077514700,15.641577643359900,0.0,92.71784125248210,14.52789266899560,3.4123060155966500,71.60381771350000,8.33523522016552E-08,-49.59692927116880,149.9999995649340,14.595482674902200,15.641595258490600,0.0,92.71783207390320,14.52790960933890,3.4123086313389300,71.60385329969220
3,8.70140762615374E-08,-15.920946939248200,149.99999889380000,8.931121632777500,7.893150872247160,0.0,98.17562465132220,2.495187274711460,6.526551368206920,71.33819716881950,1.21768465554236E-07,-32.18473673123690,137.96681697147700,15.75454161792920,8.038976368433910,0.0,92.70068748871180,2.727604190907530,10.929039886647300,67.50255314796430
4,8.90345155544971E-08,-95.0085019313223,127.95372137805100,19.09069326843250,15.887581840913900,0.0,101.35799814637500,13.43409888310710,11.091703597398700,71.07860596275300,1.73596757876764E-07,-90.34203188794270,112.98688693423400,15.038230793568200,14.323499195525900,0.0,91.74420619257450,13.271560828482200,9.192403609890850,63.41152437968000
5,8.98843505281736E-08,-10.000000000019900,134.36474463066900,2.4101949380360200,9.801768769473300,0.0,132.82141219698800,5.801992470312110,5.416043766389640,78.41578933110670,4.60197372817301E-08,-11.189292536769400,134.20371859892200,2.2786182260509700,12.06032151216840,0.0,129.58392561070300,5.050167169093610,6.459566638635800,77.492633225151
6,1.16561349491715E-07,-35.98369536085740,102.76674492574500,4.375771034045030,8.345702709176120,0.0,118.81930697136500,4.977278028536100,19.999999952526300,63.97702511918730,9.22913373255555E-08,-84.56635708415250,106.6157411800910,13.04497738759430,8.659619598195070,0.0,117.11117740285200,14.170281569846100,16.71805602625450,67.30822543629570
7,1.30596496064415E-07,-29.951895164339500,104.15048200736800,3.8998394424075500,8.926003346741930,0.0,111.07537261792500,13.959696157156100,5.403765048784480,63.43364310070960,1.36420959886181E-07,-56.70580950826870,103.71916193630700,6.067343804161840,11.62639542134640,0.0,106.40923648429500,19.893023804883800,6.848533686707520,63.28116730872100
8,1.40466279944441E-07,-8.223981968839440,149.94536127063200,20.0,2.0000113203078000,0.0,84.18616654804960,2.176799248524800,2.1334894313087100,64.59357431864400,1.40462226638091E-07,-8.223830110404730,149.94527281290600,20.0,2.0,0.0,84.18545436581760,2.176769176515680,2.133502517343130,64.59458688040660
9,1.80770541676105E-07,-75.22206198054320,142.8557212034220,19.511421050931300,17.021963671531800,0.0,73.10109926887270,19.99999988731330,2.0002800800893200,61.5798904858958,1.85593367021555E-07,-74.60513658009780,142.41733706150300,19.248379669227700,16.992622640166100,0.0,72.86697724439570,19.57594026510740,2.001684771402390,61.30930233275430
