,stage2_nonuniformity,stage2_center_field_gauss,stage2_1_innerrad,stage2_1_width,stage2_1_thickness,stage2_1_dist,stage2_2_innerrad,stage2_2_width,stage2_2_thickness,stage2_2_dist,stage1_nonuniformity,stage1_center_field_gauss,stage1_1_innerrad,stage1_1_width,stage1_1_thickness,stage1_1_dist,stage1_2_innerrad,stage1_2_width,stage1_2_thickness,stage1_2_dist
0,2.7465440013354577e-07,-71.31548353216459,150.0,19.999999999999822,17.542051904849693,0.0,69.47032714992451,2.0,10.05184783897713,56.049431417680935,0.0060033190753652,-84.98071615545932,150.0,20.0,19.999999883072743,0.0,1.000136760489247,2.0,2.000004346770928,299.9998488301343
1,0.0015877575025926745,-10.0,150.0,19.999999999999886,2.152799631951081,0.0,150.0,19.999999999999886,2.0,106.06429895299352,0.0060033191527941,-84.98068864071456,150.0,20.0,19.999993415036545,0.0,1.0000038955332748,2.0001464440334105,2.000002425221689,299.9986200783952
2,0.005471115472738257,-85.92306158912073,150.0,19.999999999998636,19.999999999984787,0.0,150.0,19.9999999999998,2.0,104.97791265599244,0.0060130485522097,-102.0811713511953,150.0,20.0,19.99999999999997,0.0,150.0,19.999999999999996,2.0,1.0
3,0.006003319029188554,-84.98071711177775,150.0,19.999999999999996,19.999999999999996,0.0,1.0,2.0,2.0,300.0,0.0060033190331517,-84.98071707137484,150.0,20.0,20.0,0.0,1.0,2.000000996406066,2.0000110161094407,300.0
4,0.006003319029188554,-84.98071711177775,150.0,19.999999999999996,19.999999999999996,0.0,1.0,2.0,2.0,300.0,0.0060033190291885,-84.98071711177775,150.0,20.0,20.0,0.0,1.0,2.0,2.0,300.0
5,0.006003319029188554,-84.98071711177775,150.0,19.999999999999996,19.999999999999996,0.0,1.0,2.0,2.0,300.0,0.0060033190291885,-84.98071711177775,150.0,20.0,20.0,0.0,1.0,2.0,2.0,300.0
6,0.006003319029188554,-84.98071711177775,150.0,19.999999999999996,19.999999999999996,0.0,1.0,2.0,2.0,300.0,0.0060033190291885,-84.98071711177775,150.0,20.0,20.0,0.0,1.0,2.0,2.0,300.0
7,0.006071830866185207,-10.000000000000004,149.99999988875842,19.999999938323963,2.3412071617378567,0.0,1.0258513237543558,2.0,2.0490153934697433,299.9999305666265,0.0060727864119927,-8.54205557392733,149.9999999110902,19.99999994268159,2.0,0.0,1.0000546964474044,2.0,2.0000081894271315,299.999929456705
8,0.006071831002183205,-10.000000000000004,149.99999960882383,19.99999985974327,2.3412071891373976,0.0,1.0258602001860386,2.0000000003332215,2.0490143116514785,299.99856182798015,0.0060727866748334,-8.542055331889822,149.99999968735298,19.9999998575008,2.0,0.0,1.0001044259355392,2.0000000049191318,2.0000055832419594,299.998663440448
9,0.006072786199838544,-8.542055793587235,150.0,20.0,2.0,0.0,1.0,2.0,2.0,300.0,0.0060033190322012,-84.98071648161829,150.0,20.0,19.999999854331,0.0,1.0000009107354144,2.0,2.0,299.9997598169461
10,0.006250464500009067,-10.0,150.0,19.999994089245916,2.3673450038126393,0.0,1.0,2.0,4.221702226116206,145.94118834808486,0.0060033190314157,-84.98071592377684,150.0,19.99999999999833,19.99999971785573,0.0,1.0,2.0,2.000000254793307,299.9999635039217
11,0.0062869775474694205,-9.999999999999998,149.8752428424002,14.057142925303083,3.2099223920278313,0.0,1.0,2.0,2.0,285.5993342475721,0.006003319036625,-84.9807160085458,149.99999997816286,19.9999998821715,19.99999983902806,0.0,1.0,2.0,2.0,299.9998713912575
12,0.006763735748277435,-9.999999999999995,149.67152217698793,2.51641586852138,16.79407332954126,0.0,1.0,2.0,20.0,300.0,0.0060033190611963,-84.98071626842417,149.99999996642867,19.999999889118985,19.999999945118837,0.0,1.000000004971699,2.0,2.0000202148057946,299.9974117177478
13,0.007188815097012784,-10.000000000000068,150.0,2.9764207349737433,15.028316082683471,0.0,17.155977505153718,2.0,19.999999999999858,299.37687252910365,0.0060033190692691,-84.98071322234281,150.0,19.99999937749277,19.999999667655104,0.0,1.0000038281572128,2.0,2.000001939653853,299.9978403876839
14,0.00764060361919787,-10.0,150.0,19.997768774724644,2.9068909019706233,0.0,150.0,2.0,19.999999999999986,300.0,0.0060033190431317,-84.98071474225718,150.0,19.99999999670776,19.99999946404246,0.0,1.0000329944671975,2.0,2.0,300.0
15,0.008405479357971011,-10.000000000000009,150.0,19.958013138651893,2.9922658810376417,0.0,60.85155307839393,2.0,19.999999999999996,254.22949548348817,0.0060033190565481,-84.98070933915628,150.0,19.99999985984105,19.99999830324285,0.0,1.000026418435478,2.0,2.00000981591168,299.9999297185815
16,0.010073914660317682,-9.999999999999991,150.0,19.196617217018396,3.5869367723251453,0.0,4.938652561367387,20.0,19.99999999999997,300.0,0.0060033191567494,-84.98070165531821,150.0,19.99999894407676,19.999997451417777,0.0,1.0000285530612778,2.000067177817475,2.000116018576922,300.0
17,0.011530825992375617,-10.0,149.32841192767256,19.81174251113263,4.314517437702986,0.0,150.0,20.0,7.1282605854477055,300.0,0.0060033193729069,-84.9806852131178,149.9999978787234,19.999998563417407,19.99999338426365,0.0,1.000025957226463,2.000118975637735,2.000097796612589,300.0
18,0.014604949483462542,-10.0,149.67074774915497,19.521456697049587,4.417876098965807,0.0,1.8539589322391887,19.99999999999969,19.99999999971308,228.69761862008693,0.0060210946355127,-84.74499612485467,149.99999919026016,19.99999990606774,19.999998659243317,0.0,149.99997893056067,2.0,2.0,299.9995430466771
