,nonuniformity,center_field_gauss,r_1_innerrad,r_1_width,r_1_thickness,r_1_dist,r_2_innerrad,r_2_width,r_2_thickness,r_2_dist,objective
0,2.7465440013354577e-07,-71.31548353216459,150.0,19.999999999999822,17.542051904849693,0.0,69.47032714992451,2.0,10.05184783897713,56.049431417680935,1.684056734842497e-05
1,0.0015877575025926745,-10.0,150.0,19.999999999999886,2.152799631951081,0.0,150.0,19.999999999999886,2.0,106.06429895299352,0.0
2,0.005471115472738257,-85.92306158912073,150.0,19.999999999998636,19.999999999984787,0.0,150.0,19.9999999999998,2.0,104.97791265599244,0.4153838369978981
3,0.006003319029188554,-84.98071711177775,150.0,19.999999999999996,19.999999999999996,0.0,1.0,2.0,2.0,300.0,0.4501331658593392
4,0.006003319029188554,-84.98071711177775,150.0,19.999999999999996,19.999999999999996,0.0,1.0,2.0,2.0,300.0,0.4501331658593392
5,0.006003319029188554,-84.98071711177775,150.0,19.999999999999996,19.999999999999996,0.0,1.0,2.0,2.0,300.0,0.4501331658593392
6,0.006003319029188554,-84.98071711177775,150.0,19.999999999999996,19.999999999999996,0.0,1.0,2.0,2.0,300.0,0.4501331658593392
7,0.006071830866185207,-10.000000000000004,149.99999988875842,19.999999938323963,2.3412071617378567,0.0,1.0258513237543558,2.0,2.0490153934697433,299.9999305666265,2.157147657365928e-17
8,0.006071831002183205,-10.000000000000004,149.99999960882383,19.99999985974327,2.3412071891373976,0.0,1.0258602001860386,2.0000000003332215,2.0490143116514785,299.99856182798015,2.1571477056821226e-17
9,0.006072786199838544,-8.542055793587235,150.0,20.0,2.0,0.0,1.0,2.0,2.0,300.0,0.008853783456838
10,0.006250464500009067,-10.0,150.0,19.999994089245916,2.3673450038126393,0.0,1.0,2.0,4.221702226116206,145.94118834808486,0.0
11,0.0062869775474694205,-9.999999999999998,149.8752428424002,14.057142925303083,3.2099223920278313,0.0,1.0,2.0,2.0,285.5993342475721,1.1167915565603118e-17
12,0.006763735748277435,-9.999999999999995,149.67152217698793,2.51641586852138,16.79407332954126,0.0,1.0,2.0,20.0,300.0,3.604442476904578e-17
13,0.007188815097012784,-10.000000000000068,150.0,2.9764207349737433,15.028316082683471,0.0,17.155977505153718,2.0,19.999999999999858,299.37687252910365,4.852562328609725e-16
14,0.00764060361919787,-10.0,150.0,19.997768774724644,2.9068909019706233,0.0,150.0,2.0,19.999999999999986,300.0,0.0
15,0.008405479357971011,-10.000000000000009,150.0,19.958013138651893,2.9922658810376417,0.0,60.85155307839393,2.0,19.999999999999996,254.22949548348817,7.465565372984715e-17
16,0.010073914660317682,-9.999999999999991,150.0,19.196617217018396,3.5869367723251453,0.0,4.938652561367387,20.0,19.99999999999997,300.0,8.947433603194882e-17
17,0.011530825992375617,-10.0,149.32841192767256,19.81174251113263,4.314517437702986,0.0,150.0,20.0,7.1282605854477055,300.0,0.0
18,0.014604949483462542,-10.0,149.67074774915497,19.521456697049587,4.417876098965807,0.0,1.8539589322391887,19.99999999999969,19.99999999971308,228.69761862008693,0.0
19,0.016794247227672112,-9.99999999999999,150.0,20.0,5.238027427121929,0.0,29.449717871998182,20.0,14.382054577610473,265.22855094291117,1.789954555527243e-16
20,0.024078286831350548,-10.0,149.56401425554606,9.446802633443532,19.982554676873665,0.0,150.0,20.0,20.0,223.47946679022482,0.0
21,0.03974277633946689,-9.999999999999986,150.0,19.18416985725881,3.9523204970083916,0.0,1.0,2.0,19.999999999729383,66.1757528964905,5.647788205389317e-16
22,0.042353833596282336,-10.0,150.0,19.979738492161204,12.06583954691094,0.0,60.722648547971424,20.0,10.279554675612701,165.77890954324897,0.0
23,0.046066160305989576,-10.000000000000018,150.0,19.99999998915962,14.967073784101434,0.0,83.71195489895032,20.0,20.0,202.92954125368297,8.182993892445292e-16
24,1.6080981671430827,-5349.593926704224,5.0990194377749205,17.80829485777597,19.999999981940398,0.0,1.5860900762188561,2.0,2.0,300.0,44.14294329637707
