,nonuniformity,center_field_gauss,n_rods,cyl_height,stage2_cyl_diameter,stage2_D,stage1_cyl_diameter,stage1_D,objective
0,1.866053340913164e-08,19408.84792428941,15.0,640.0,20.0,41.0461693586272,20.0,40.42632102650092,0.0003619928497898665
1,1.8661792189819632e-08,19407.553144927195,15.0,640.0,20.0,41.047538520940826,20.0,40.42380982516254,0.00036199310578161357
2,1.866651554311607e-08,19402.576874352446,15.0,640.0,20.0,41.052801945579816,20.0,40.422192064495576,0.00036199183764617317
3,1.8670050561626728e-08,19398.913263133418,15.0,640.0,20.0,41.05667825858229,20.0,40.417203855473616,0.000361991990957696
4,1.8671000705266895e-08,19397.91508716943,15.0,640.0,20.0,41.0577345769542,20.0,40.42024727856668,0.0003619917762661951
5,1.8673574293444965e-08,19395.245894932257,15.0,640.0,20.0,41.0605596466116,20.0,40.42108538401518,0.00036199182941571654
6,1.86768288288933e-08,19391.856386981875,15.0,640.0,20.0,41.06414793808264,20.0,40.41830182498212,0.00036199161412585286
7,1.867802769784256e-08,19390.615493229547,15.0,640.0,20.0,41.06546184144574,20.0,40.42200532316144,0.00036199167298377817
8,1.8678502085847704e-08,19390.141787040902,15.0,640.0,20.0,41.06596345202329,20.0,40.4189979844078,0.0003619920187932677
9,1.8679207963664558e-08,19389.389151858417,15.0,640.0,20.0,41.066760460136194,20.0,40.41553454866584,0.0003619916401763483
10,1.8855662505889113e-08,48.1585030634567,15.0,640.0,1.0,41.2008335156409,3.496748045600947,40.43320353308129,7.195038554944753e-07
11,1.886569947159596e-08,48.112440814049236,15.0,640.0,1.0,41.220551126617224,18.41072371757761,40.42431275813925,7.19017854526841e-07
12,1.8867919689039374e-08,48.14481232506871,15.0,640.0,1.0,41.20669107893542,4.6121468842315,40.42723931197684,7.197132555028757e-07
13,1.887468713001378e-08,48.10706205935105,15.0,640.0,1.0,41.22285542685519,10.44992155017936,40.416018404965314,7.192588738142696e-07
14,1.8877170041302096e-08,48.077285285698096,15.0,640.0,1.0,41.23561902073489,3.6739727416371695,40.414664825739536,7.187913890492932e-07
15,1.8933147636873143e-08,47.98085691043718,15.0,640.0,1.0,41.277033839777395,18.471162442151304,40.42396472455984,7.190971712602608e-07
16,1.8935369282295202e-08,47.97476887077792,15.0,640.0,1.0,41.27965276861688,17.148373050985093,40.41940882025853,7.190662719779883e-07
17,1.895774283565727e-08,47.95604863184664,15.0,640.0,1.0,41.287708892030366,8.201373635523074,40.396992076515616,7.195610090202496e-07
18,1.898631807301296e-08,47.87562813423354,15.0,640.0,1.0,41.32237101762413,1.5646485628073108,40.39464943174137,7.191187229717164e-07
19,1.9050069158996876e-08,47.782951153081626,15.0,640.0,1.0,41.3624242996259,8.785214073642319,40.41131357972352,7.197678324972058e-07
20,1.905241883735621e-08,47.782652490439325,15.0,640.0,1.0,41.362553564559704,19.803255095883276,40.4193549065859,7.198509200341297e-07
21,1.9063220058257964e-08,47.741391384873104,15.0,640.0,1.0,41.380423528902696,6.073171188714776,40.41981518286734,7.194724492746773e-07
22,1.9063394448749896e-08,47.70964191574848,15.0,640.0,1.0,41.39418983265739,7.483288291251373,40.4175240790867,7.18873778361026e-07
23,1.9362496966521226e-08,47.25279878368929,15.0,640.0,1.0,41.593806746544345,19.96879677880784,40.421247636026415,7.213072034436095e-07
24,4.0513540355326317e-07,9.99999999999731,15.0,640.0,1.0,90.4091740826697,19.99806273346291,40.418323952393344,1.0895728781073196e-18
